ddb_g,AX4L846F_avr_00h,AX4L846F_avr_04h,AX4L846F_avr_08h,AX4L846F_avr_12h,AX4L846F_avr_16h,AX4L846F_avr_20h,B1.L846F_avr_00h,B1.L846F_avr_04h,B1.L846F_avr_08h,B1.L846F_avr_12h,B1.L846F_avr_16h,B1.L846F_avr_20h,
DDB_G0269102,284.4967931,353.2029321,231.1302028,78.11790327,49.05971354,41.07250867,350.7982359,355.5382953,259.3026072,196.6787304,107.4137069,78.03049602,
DDB_G0269104,89.12283226,72.71232427,70.87330123,40.77299104,28.43523001,23.01623744,131.0264936,72.38556975,78.53830039,73.94127013,46.19653403,35.96983278,
DDB_G0269106,28.73387813,27.41246835,39.02086728,231.5018024,416.5617938,414.3365068,94.24794182,134.1130762,273.1123708,244.3453172,512.3516378,624.3596822,
DDB_G0269108,0.997294498,1.430708175,1.667373991,46.74068644,309.256315,324.8656788,0.440715927,0.705134424,0.40620006,2.015140073,116.5175494,287.906869,
DDB_G0269110,305.5617325,404.1430566,470.1179781,285.7632936,211.424504,228.5246928,405.6809257,415.2577509,486.5379851,469.1443337,289.3203868,297.1592575,
DDB_G0269112,5.64952631,15.90207103,19.95173435,21.99607051,28.4849226,26.82683414,3.032201307,4.648512221,6.019525797,8.008421674,10.48506323,16.73136046,
DDB_G0269114,29.48441607,36.86598905,37.3844143,41.09703014,52.56306203,47.8787825,27.94710964,45.82761822,34.21412313,40.25403768,43.50544779,43.2950932,
DDB_G0269116,3.374039759,5.360844014,80.72469315,365.9580618,458.3291217,390.9775206,0.793755778,0.856250845,36.9095857,223.6526441,330.779788,363.9493718,
DDB_G0269118,834.710661,408.5720357,310.7997195,313.4061769,148.2608396,115.4615469,1088.579671,469.1192963,421.3338565,312.8185849,244.9557685,172.1784118,
DDB_G0269120,208.6441756,94.40297698,64.16815174,39.32170502,27.76923268,23.56717565,225.3455173,108.8276264,75.24446817,62.82699182,43.81780247,26.64452565,
DDB_G0269122,2370.825988,1072.112434,493.9203289,336.5967601,450.6907695,525.8244639,1947.825752,1344.989113,936.2168869,520.1888712,628.452073,613.2932884,
DDB_G0269124,1.023412783,3.15453193,6.579329028,780.1118079,833.6061115,1442.071396,0.470492628,2.661848768,2.621467482,49.59799671,549.9799282,1164.03076,
DDB_G0269126,2.908243792,6.689306023,4.307791377,1.558707902,0.84932743,0.70658259,4.168096841,8.889493832,5.959788332,2.681178503,1.624403556,0.964127148,
DDB_G0269128,0.015792687,0.111894183,3.15626588,10.71852481,10.70596355,14.10247108,0.007379262,0.044823151,1.02142999,5.461953192,10.42307973,15.39184838,
DDB_G0269130,28.76442895,50.72435687,93.57582286,55.22948096,38.8927478,32.26215726,28.00499035,42.59267577,77.97458271,68.71869714,51.25512795,44.19825131,
DDB_G0269132,0.80680771,2.491135542,2.027678097,216.6368067,35.83750527,168.6792517,0.458364103,1.150410845,1.104505271,10.58139191,71.73717621,246.2107365,
DDB_G0269134,1835.65683,6902.358031,2821.994641,1396.02272,2468.425204,2153.330074,1236.755141,5806.911733,6157.355602,3852.791075,2820.571835,3451.640793,
DDB_G0269136,662.79036,1204.856745,546.4202623,581.7570223,557.5877261,609.2401861,377.9540417,1005.90303,809.9151631,850.5289214,642.0789455,673.976638,
DDB_G0269138,1735.214202,1719.593381,1868.283847,1604.574327,1087.543945,1030.626226,1368.213876,1314.545145,1536.452825,2238.883687,1550.152928,1119.851271,
DDB_G0269140,60.19214335,140.9954365,135.221228,103.8745913,102.2900742,115.875378,65.16648878,134.3209785,114.3149433,138.3898742,133.0613067,147.7143295,
DDB_G0269142,155.848732,150.9751648,111.7072323,151.9231273,136.0286383,146.9239642,230.8595446,197.4664641,132.3635808,155.235452,141.7138173,126.9837097,
DDB_G0269144,1830.666148,1571.837045,1566.377283,2281.647473,3017.652529,2854.403183,2296.897378,1492.392437,2059.276792,1590.644051,2702.409394,3338.632424,
DDB_G0269146,335.2776334,1014.811388,414.344816,397.7562454,506.284034,543.5108343,190.1301821,763.3459494,590.4755933,679.04396,452.7457755,531.8178827,
DDB_G0269148,243.6120827,197.8251737,270.8539339,187.385577,103.9315356,69.63148708,310.9384169,192.9102981,262.9053748,223.33243,149.5332864,98.34039677,
DDB_G0269150,6.320974801,13.06058554,11.02119397,19.88657819,33.79591823,34.56927642,7.095715357,13.22484784,9.845837021,15.05914796,18.18664281,24.55500509,
DDB_G0269152,9.778509177,11.76774137,25.49476893,14.1788538,9.661756545,9.522386696,10.66628921,9.783998029,18.20434293,21.20148894,11.09896417,8.94385941,
DDB_G0269154,205.180535,235.0050275,618.0358699,285.6810086,187.9690265,171.5323337,240.5683345,202.8980872,457.3481228,401.2572537,226.9888234,171.5433439,
DDB_G0269156,582.8122864,1259.482833,467.7831835,327.4648668,280.3760251,226.8556976,414.2553682,1186.792969,625.0743215,528.4848427,422.8352953,246.4590387,
DDB_G0269158,44.89435982,98.94251211,170.88304,167.5541539,137.5410909,142.1774944,46.79477433,91.98965284,136.393229,196.9781756,157.0123743,157.1908596,
DDB_G0269160,211.5507093,798.0016213,434.0952067,154.5439182,302.367048,229.1241327,152.3266685,591.8505623,580.1165327,748.6350992,287.8188377,250.9142591,
DDB_G0269162,9.829991128,23.590197,35.23751662,33.73603111,29.01928157,30.24049553,12.42070014,16.97228982,30.55659141,36.31540342,29.416457,33.39424211,
DDB_G0269164,43.37397531,39.07836202,42.89107327,39.9163015,24.90570516,20.36817459,57.7703048,35.26570848,47.55197994,52.35023896,36.66695206,27.24905624,
DDB_G0269166,35.49971813,108.7981995,155.4123656,98.33582344,132.6461278,139.5755305,30.35439334,86.12082907,146.9772311,180.559426,120.8746483,122.2309909,
DDB_G0269168,275.2801788,189.9690098,73.50189021,47.95830254,59.95411724,50.78491243,327.6433193,218.8828147,119.6920316,84.17968046,84.25306568,64.8994662,
DDB_G0269170,152.9182106,257.1218051,223.8904344,194.2210471,295.2126748,297.4572225,194.4183637,196.5088421,222.648596,163.6577761,349.6292083,335.1417529,
DDB_G0269172,2.923442444,5.818799697,6.296758751,8.607406081,10.61443143,6.742199,2.372592864,5.863177141,9.177850187,7.64771156,7.556536668,5.775025846,
DDB_G0269174,68.88875107,105.2916904,110.194917,147.0420418,112.8275943,110.9347702,103.764232,90.70672631,106.5678116,122.4662006,148.9100768,132.4484793,
DDB_G0269176,1.968489187,3.59782891,2.005686409,4.635227865,3.73485281,3.047162295,0.603796489,1.60207948,2.150250088,2.378982165,2.554503653,3.679851337,
DDB_G0269178,0.075805239,0.155129956,0.244792226,5.057581255,8.735338301,13.33159319,0.029494016,0.064766403,0,0.247488031,3.674481118,13.01772286,
DDB_G0269180,11.75423331,18.75250437,10.11092483,74.0054358,83.17307278,37.18868021,15.91300093,31.06268569,17.87988215,14.89530002,67.06054471,30.77021737,
DDB_G0269182,36.99908083,27.28595031,10.27985385,33.04183423,52.40946122,51.39374128,90.34929658,40.99686809,28.62287047,25.68481608,48.09656699,52.22603465,
DDB_G0269184,29.41243814,72.14939304,162.7920657,202.595671,156.7639904,164.5724108,35.39656885,51.72540694,110.4294809,178.0415681,188.1916299,193.0034242,
DDB_G0269186,43.0579842,23.9570935,14.88937538,31.65962059,44.17046533,49.33920505,43.5760869,27.04080984,20.33553763,26.92186756,45.02145306,53.65625554,
DDB_G0269188,28.30007021,36.41119703,42.56444947,45.30377672,56.30885771,59.1541595,25.17490181,34.51020496,37.40083622,45.2376567,50.9299912,56.95360422,
DDB_G0269190,235.2683698,108.3721108,65.96467024,56.53218977,48.78619045,38.77190998,267.126603,131.9954441,89.46663148,72.73763566,73.55411042,49.66092561,
DDB_G0269192,83.59116089,47.56701817,34.41799478,43.78057449,52.87403052,42.32982673,80.91848556,54.70178703,38.78060756,43.69205555,49.857399,39.32443481,
DDB_G0269194,11.58694521,28.30116278,42.97075194,72.98283682,118.2285968,97.48048941,8.50069823,21.76047386,33.56809649,65.16852337,70.85733256,80.01338569,
DDB_G0269196,864.1629949,1040.386814,862.0085081,254.1977455,218.0341759,141.9489245,757.0949106,1024.733613,920.1611595,621.2998735,334.7123702,252.4217505,
DDB_G0269198,3.998808177,14.04041694,8.178116556,9.568217689,27.17617119,29.77500945,3.805338736,10.20338081,11.59937799,13.15308527,15.71431563,25.11834885,
DDB_G0269200,138.0845963,248.2557891,246.3508862,233.7543371,183.3959519,186.8722264,126.1376987,231.86595,214.1679267,280.9364349,228.4314552,194.491508,
DDB_G0269202,453.5810339,517.8917732,335.604707,240.8186074,129.0360542,111.7877078,135.0246455,775.2819679,424.3609639,414.0466108,367.1367392,130.0788325,
DDB_G0269204,3.37619275,26.14283668,15.56820881,17.49699035,17.57678783,16.29585189,3.463096271,15.55799519,13.72423503,23.14239668,13.08105172,15.26355768,
DDB_G0269206,1.323858635,2.684157324,9.317805148,48.52714921,40.88467102,33.27915156,26.53978765,16.32758116,6.730244585,16.35943253,28.05322468,15.29551699,
DDB_G0269208,0.143013833,0.995463792,0.335972924,0.317820677,0.203600188,0.288611798,0.147766065,3.229168424,1.256571434,0.62889845,0.554161369,0.445433054,
DDB_G0269210,0.252224717,0.367224177,1.444672231,4.69119691,7.472829288,5.750180036,0.189722715,0.256504662,0.717128871,2.453359997,4.597484049,4.94900234,
DDB_G0269212,6.141579377,2.248687703,1.640917509,1.121341781,1.202138493,1.000134239,17.59698445,4.344042821,3.602697455,2.113130263,1.766638888,2.078152721,
DDB_G0269214,162.0709459,26.37278278,99.04195938,402.4675657,427.9057636,364.7645592,88.84582194,20.00719387,41.86815193,173.3441373,274.5422619,200.3591664,
DDB_G0269216,6.677964979,3.87909369,3.851607255,2.86706584,3.56867233,1.856332922,4.228762621,4.558812162,4.666834903,2.552360807,4.025079454,3.603057684,
DDB_G0269218,57.42491906,10.89888719,6.138912812,9.398601746,9.437666685,13.3547336,67.60681994,16.83498696,11.08425619,10.98269673,14.92613119,13.83311185,
DDB_G0269220,16.39093287,8.874336697,4.725826755,3.48179977,1.839986642,0.991812236,19.07591913,10.83172412,4.845601558,5.354602604,3.31051836,2.470422629,
DDB_G0269222,1.332974364,7.129662403,28.28048831,33.71607845,30.64281762,32.75347253,0.37137018,3.588560622,17.07452307,28.46831104,22.26602735,20.25942863,
DDB_G0269224,7.078925622,22.91310382,7.759137683,6.360162628,5.665507126,5.844567198,9.207135938,23.98402613,14.51795898,10.71845775,11.4404785,7.643995435,
DDB_G0269226,128.8759884,32.47944734,15.63307372,11.59872553,10.57809387,6.943661433,197.089119,51.77002145,27.23157505,19.33425216,12.97490453,8.703649022,
DDB_G0269228,3.184843291,5.085139923,3.860133881,2.919287134,2.002772283,3.457089599,3.535201505,4.886278425,4.305042053,5.244321938,4.240977014,3.987091599,
DDB_G0269230,742.5661083,610.350726,588.0217687,247.611865,192.8877669,201.5370687,787.342962,523.3810006,606.3258177,441.7104535,284.6945947,270.3643689,
DDB_G0269232,3.622122328,6.891302398,6.095278492,5.258146829,4.318014716,3.397010833,4.840732898,6.045923798,6.948551063,6.504398346,6.642093285,5.445786748,
DDB_G0269234,99.79085664,503.7363767,218.6408868,69.31480879,62.42810161,50.10796063,70.03149709,362.1464353,293.5431803,196.6233704,78.32401174,89.19393478,
DDB_G0269236,461.8813082,307.6288939,258.1891588,319.6153719,244.5263119,266.2060602,586.1738081,372.4333117,311.4438604,363.6690319,407.7917664,360.4659723,
DDB_G0269238,325.9661333,231.4779429,390.6782709,346.8589549,394.7306734,436.0734703,347.7875066,226.0080206,365.5263067,388.2403385,421.4713571,527.9043089,
DDB_G0269240,76.51862022,142.64057,188.781037,82.1886656,61.19807685,52.49535246,101.9389554,116.9105147,149.9354723,155.0132121,86.04743538,68.46860604,
DDB_G0269242,334.8526101,474.4288088,233.9826185,234.2988357,234.3945255,326.5015893,256.9542526,421.6984743,298.6033637,295.4250666,313.0978025,341.9749704,
DDB_G0269244,2.055053995,4.347030995,5.222940577,8.098517043,7.493271851,7.226511026,2.482665888,3.327839741,4.535263035,6.644400058,6.774521503,7.250030824,
DDB_G0269246,143.6132052,103.6187448,49.55635806,31.97881864,55.64129485,56.9742285,154.4921955,154.3959866,78.64246902,54.90951079,69.68572432,67.20735781,
DDB_G0269248,386.1385636,134.7867607,58.14881211,27.83970031,13.91862462,10.22297892,411.2142528,256.4976109,134.6983194,112.1588496,64.34466326,31.55321666,
DDB_G0269250,9.919662881,19.58404857,22.10242096,26.72206744,39.67568063,43.99780133,11.64444371,17.43337769,22.05643341,26.14523131,22.71106209,28.63184661,
DDB_G0269252,18.4738457,38.20337605,72.15038843,58.82632218,94.48892592,95.91502886,19.64520677,40.42008676,55.74264318,75.30944905,76.9820484,100.2109241,
DDB_G0269254,26.75130833,21.2049326,32.81164444,1095.665855,906.0518796,1074.974951,19.63369196,9.000092055,6.505155673,58.28690191,970.0178144,1040.40625,
DDB_G0269256,7.053624496,3.148950321,1.434130067,1.315541728,0.814216472,0.316319211,12.02358738,2.00641065,3.694374062,1.727100234,1.061989426,0.9376759,
DDB_G0269258,0.467784208,0.138138763,0,0,0.066487768,0,0.274591653,0.202080377,0.083437124,0.070910487,0,0.108196032,
DDB_G0269260,0,0,0,0,0.024412955,0,0,0,0,0,0,0,
DDB_G0269262,6.55685257,6.290990567,3.065407456,4.361263027,2.854717258,3.038482917,8.335626273,4.769471643,4.05304932,4.473147583,4.296553894,3.973670031,
DDB_G0269264,0,0.182821717,0.078351754,0.220846431,0.247302865,0.090056818,0.029062396,0.159546505,0.058031709,0.068306064,0.012667247,0.051615316,
DDB_G0269266,0.079992095,0.063106226,0.10712295,0.145548459,0.129580274,0.010812164,0.115487996,0.015390227,0.050206128,0.106697292,0.064262887,0.0626087,
DDB_G0269268,0.101551241,0.137272296,0.168626087,0.200795716,0.139459094,0.011960709,0.09820535,0.132331552,0.044055754,0.097484793,0.132932809,0.04357119,
DDB_G0269270,5.554310894,1.500660985,1.014804858,0.787132099,0.806177212,0.634401673,18.363471,2.079185846,3.178037677,0.705766555,0.76815475,1.380298956,
DDB_G0269272,2.887035342,5.244814025,4.433355069,2.31185661,2.478390779,3.413828041,3.07181724,5.201424164,4.681415933,5.440330113,3.253217709,3.455491387,
DDB_G0269274,5.175986274,8.384705342,4.729688839,2.590160264,2.1252003,1.235444974,5.710150702,6.828073553,6.206802091,3.804146563,2.660712919,2.063837942,
DDB_G0269276,59.31331271,61.54822861,86.88450456,41.9798489,24.00901824,21.23969293,48.30159448,40.58182383,110.0075459,76.26587897,55.26203641,45.77682085,
DDB_G0269278,2.830955402,0.794170598,1.23108419,0.504023875,0.43560361,0.56694676,2.834217242,0.917792102,0.949647002,0.760766104,0.56005888,0.471231249,
DDB_G0269280,2.911800225,2.742087648,86.95249875,248.4391264,157.7724114,269.1910798,1.77444562,1.325033214,24.22221144,126.31229,180.2400754,282.6671771,
DDB_G0269282,127.1937731,49.07613892,36.33754232,34.18360397,22.29909619,19.14590053,133.9832186,51.52383208,44.20633814,36.53752521,35.52719105,28.4518335,
DDB_G0269284,28.54029839,28.64108196,32.72890629,41.09880056,36.71599478,35.88128323,29.9940109,27.49843838,29.05554912,33.64404085,35.74463776,33.19871178,
DDB_G0269286,5.513721003,7.535670884,9.411013817,9.92983056,10.47895749,9.197940995,4.849045643,6.189243913,7.740118696,10.65814251,8.043852245,7.986605376,
DDB_G0269288,5.603364433,6.42738976,7.435450174,8.782564479,9.974209237,9.334419206,6.179383656,7.42217645,6.861523587,8.653117117,7.041895377,7.823875866,
DDB_G0269290,759.5363771,732.8063811,352.195769,225.4677759,156.5439527,163.1263717,494.5850775,730.1175639,533.5511733,470.0565099,267.4277875,227.4572627,
DDB_G0269292,51.24093909,40.65332337,70.65893098,31.16561183,17.06738285,14.59866755,45.28763673,32.54009924,86.32347704,47.94451023,28.77488101,23.57069502,
DDB_G0269294,2.411509677,4.54764076,4.719573192,7.407964766,6.984091438,6.272315568,2.602627362,4.062049515,4.225608936,6.360248767,6.305741559,6.599199371,
DDB_G0269296,2.937602129,5.339656573,1.352112495,1.620373833,1.357800457,1.579571534,5.76927849,5.023597209,1.901198471,1.6555585,1.274180958,1.922428306,
DDB_G0269298,17.14159025,55.63173519,79.33409468,22.4765736,22.23888452,21.62187519,16.19873562,43.07969183,63.45429552,64.05877377,27.42388875,31.41123537,
DDB_G0269300,11.7884683,8.060711691,10.13301386,11.84417082,9.282290898,7.365220812,8.800274786,6.254973857,6.741849477,7.555455902,7.128632409,6.335807565,
DDB_G0269302,11.39579067,4.642459403,1.998919568,1.525336266,0.928102552,0.466781791,14.64274633,6.296793764,4.287923321,2.779452469,1.655803203,1.569812296,
DDB_G0269304,4.192673264,2.086341896,1.190735033,0.851022257,0.493800467,0.457942318,3.83803648,3.118503883,2.289647103,1.678962814,0.621473941,0.981651822,
DDB_G0269306,6.54774319,7.548605945,7.458221309,6.828808528,4.630900154,3.426270408,7.049443637,6.827855172,5.399527981,6.552790555,5.369208985,3.361754124,
DDB_G0269308,1.451192165,2.438665251,0.587954413,0.629489318,0.400620157,0.503798176,2.431571351,2.345599193,1.474800372,0.854206449,0.659386148,0.769874733,
DDB_G0269312,19.2310586,8.940714051,4.730832916,4.180872383,3.131365868,3.960977689,17.05823488,11.66189089,7.594114155,8.476007157,3.421264556,4.1103887,
DDB_G0269318,0,0,0.031579482,0,0.07130768,0,0,0,0,0,0,0,
DDB_G0269320,0,0,0,0,0,0,0,0,0,0,0,0,
DDB_G0269322,277.3574746,50.51268022,30.36554043,19.14475811,11.92710145,8.424529289,110.8185918,18.77677507,24.32813278,20.17459046,14.50594739,10.82681546,
DDB_G0269324,2.539336179,1.770087347,1.029298138,7.202621584,5.755851287,2.063375884,3.153861713,2.397963969,1.783000589,1.808804614,5.43827221,1.597520395,
DDB_G0269326,8.400494961,20.6620281,11.52876587,16.98430418,16.32513464,16.79295809,10.06366951,19.37670606,15.54220675,16.5072148,15.47974974,17.82427905,
DDB_G0269328,1.858595804,4.521674113,7.805245311,8.625356365,6.812321025,6.497522494,2.558080644,3.666636906,6.018848053,8.833703545,5.721906898,6.76128276,
DDB_G0269330,0.753904285,2.487364735,5.911902399,5.67058544,4.336636769,3.234974181,0.818335593,1.72075612,4.995362579,6.186541069,4.205498813,4.250502693,
DDB_G0269332,36.83956241,51.90730405,85.97411887,47.30342107,36.14034983,31.5187828,48.39198268,46.63735549,71.45027235,73.43198303,47.57974003,39.4416441,
DDB_G0269334,124.794071,288.4742901,388.516137,266.4659754,265.1569413,192.4329843,86.25205344,209.992003,344.2445162,438.3610094,262.5977565,223.3717885,
DDB_G0269336,73.14618431,22.09634107,15.81958506,8.007576716,4.585754349,2.593993283,76.80732926,29.07375302,21.00242758,14.66314173,6.413801948,6.223824681,
DDB_G0269338,10.95376324,3.757759953,2.263335967,4.104293028,6.764568018,6.427637527,13.2399476,3.631755139,2.524835671,2.382229268,5.40041594,6.188906613,
DDB_G0269340,84.03522028,20.54882699,8.812041749,5.706355364,4.235870427,2.705939143,110.2078602,22.45402888,17.9446989,11.58645229,9.027527612,5.389065079,
DDB_G0269342,77.78361035,39.31664428,30.8356009,37.24033915,24.94129646,17.86845228,84.54921896,34.34656578,41.43742166,29.17862465,30.37467586,20.87548882,
DDB_G0269344,57.07358987,29.85372135,17.05535446,7.124128517,4.811693229,3.350237391,62.87520612,39.2437407,41.82298767,21.67328294,6.692462355,6.804728877,
DDB_G0269346,0.77963645,0.382093995,0.139351774,0.089711204,0.050948776,0.015774269,0.772601843,0.486432721,0.159308294,0.091381198,0.043829296,0.178140083,
DDB_G0269348,11.37593507,7.449646195,3.894212572,9.456206022,11.20737422,7.789071167,9.598548135,8.588863983,5.444185457,6.699473811,11.48842115,7.896563783,
DDB_G0269350,0.983843564,1.9156871,1.297533703,1.960094508,2.889918689,1.59865282,1.180380433,2.233746754,1.770325065,1.904355631,1.897171719,1.268926203,
DDB_G0269352,10.41364342,13.75504997,7.647532049,15.02404781,11.19782362,13.99909578,11.57767542,20.12091077,11.14829505,16.88905222,17.03889563,15.33750616,
DDB_G0269354,9.348496103,14.15984545,5.149769873,3.239080361,2.089169715,1.590934829,9.913321128,11.2237587,7.112270383,5.028970697,3.612615452,2.366083628,
